year;month;day;hour;weekday;temp;blackout;phases;deenergized;function
2023;7;10;22;1;18;0;0;408;1.448
2023;7;10;23;1;17.4;0;0;408;1.366
2023;7;10;24;1;16.8;0;0;408;1.222
2023;7;11;1;2;15.2;0;0;0;1.005
2023;7;11;2;2;15.7;0;0;0;0.873
2023;7;11;3;2;15.2;0;0;0;0.806
2023;7;11;4;2;14.1;0;0;0;0.775
2023;7;11;5;2;15.5;0;0;0;0.776
2023;7;11;6;2;17;0;0;0;0.816
2023;7;11;7;2;18;0;0;0;0.975
2023;7;11;8;2;19.2;0;0;0;1.218
2023;7;11;9;2;20;0;0;0;1.434
2023;7;11;10;2;20.4;0;0;0;1.587
2023;7;11;11;2;20.7;0;0;0;1.648
2023;7;11;12;2;21;0;0;0;1.65
2023;7;11;13;2;20.4;0;0;0;1.637
2023;7;11;14;2;21.1;0;0;0;1.645
2023;7;11;15;2;20.9;0;0;0;1.632
2023;7;11;16;2;20.4;0;0;0;1.594
2023;7;11;17;2;19.8;0;0;0;1.596
2023;7;11;18;2;19.2;0;0;0;1.554
2023;7;11;19;2;19.3;0;0;0;1.514
2023;7;11;20;2;17.8;0;0;0;1.474
2023;7;11;21;2;17;0;0;0;1.454
2023;7;11;22;2;16.4;0;0;0;1.448
2023;7;11;23;2;15.9;0;0;0;1.363
2023;7;11;24;2;15.4;0;0;0;1.192
2023;7;12;1;3;14.9;0;0;406;0.998
2023;7;12;2;3;14.6;0;0;406;0.869
2023;7;12;3;3;14.2;0;0;406;0.798
2023;7;12;4;3;13.5;0;0;406;0.772
2023;7;12;5;3;15.1;0;0;406;0.76
2023;7;12;6;3;16.7;0;0;406;0.799
2023;7;12;7;3;17.6;0;0;406;0.98
2023;7;12;8;3;19.1;0;0;406;1.222
2023;7;12;9;3;20;0;0;406;1.427
2023;7;12;10;3;20.7;0;0;406;1.569
2023;7;12;11;3;21.2;0;0;406;1.634
2023;7;12;12;3;21.7;0;0;406;1.636
2023;7;12;13;3;22.7;0;0;406;1.625
2023;7;12;14;3;22.4;0;0;406;1.633
2023;7;12;15;3;22.6;0;0;406;1.63
2023;7;12;16;3;23.5;0;0;406;1.617
2023;7;12;17;3;22.5;0;0;406;1.605
2023;7;12;18;3;21.4;0;0;406;1.584
2023;7;12;19;3;19.8;0;0;406;1.547
2023;7;12;20;3;19.6;0;0;406;1.513
2023;7;12;21;3;18.7;0;0;406;1.464
2023;7;12;22;3;18.3;0;0;406;1.449
2023;7;12;23;3;18.1;0;0;406;1.361
2023;7;12;24;3;17.9;0;0;406;1.204
2023;7;13;1;4;17.7;0;0;0;1.013
2023;7;13;2;4;17.5;0;0;0;0.882
2023;7;13;3;4;17.3;0;0;0;0.817
2023;7;13;4;4;17.3;0;0;0;0.791
2023;7;13;5;4;18.6;0;0;0;0.775
2023;7;13;6;4;20.1;0;0;0;0.808
2023;7;13;7;4;22;0;0;0;0.978
2023;7;13;8;4;23;0;0;0;1.228
2023;7;13;9;4;24.4;0;0;0;1.439
2023;7;13;10;4;26.1;0;0;0;1.587
2023;7;13;11;4;26.6;0;0;0;1.677
2023;7;13;12;4;27.1;0;0;0;1.71
2023;7;13;13;4;29;0;0;0;1.73
2023;7;13;14;4;27.8;0;0;0;1.758
2023;7;13;15;4;27.9;0;0;0;1.791
2023;7;13;16;4;28.3;0;0;0;1.82
2023;7;13;17;4;27.2;0;0;0;1.819
2023;7;13;18;4;26;0;0;0;1.784
2023;7;13;19;4;25.7;0;0;0;1.734
2023;7;13;20;4;23.8;0;0;0;1.687
2023;7;13;21;4;22.8;0;0;0;1.622
2023;7;13;22;4;24.1;0;0;0;1.599
2023;7;13;23;4;23.4;0;0;0;1.508
2023;7;13;24;4;22.6;0;0;0;1.322
2023;7;14;1;5;18.9;0;0;410;1.104
2023;7;14;2;5;21.3;0;0;410;0.932
2023;7;14;3;5;20.8;0;0;410;0.853
2023;7;14;4;5;19.3;0;0;410;0.821
2023;7;14;5;5;19.4;0;0;410;0.811
2023;7;14;6;5;19.5;0;0;410;0.843
2023;7;14;7;5;18.7;0;0;410;1.001
2023;7;14;8;5;19.9;0;0;410;1.225
2023;7;14;9;5;20.2;0;0;410;1.427
2023;7;14;10;5;20.8;0;0;410;1.561
2023;7;14;11;5;21.4;0;0;410;1.634
2023;7;14;12;5;22;0;0;410;1.654
2023;7;14;13;5;24;0;0;410;1.684
2023;7;14;14;5;22.9;0;0;410;1.73
2023;7;14;15;5;23.1;0;0;410;1.729
2023;7;14;16;5;22.4;0;0;410;1.688
2023;7;14;17;5;22;0;0;410;1.646
2023;7;14;18;5;21.7;0;0;410;1.6
2023;7;14;19;5;21.9;0;0;410;1.534
2023;7;14;20;5;20.7;0;0;410;1.489
2023;7;14;21;5;20.1;0;0;410;1.44
2023;7;14;22;5;19.9;0;0;410;1.419
2023;7;14;23;5;19.3;0;0;410;1.342
2023;7;14;24;5;18.6;0;0;410;1.206
2023;7;15;1;6;17.8;0;0;0;1.037
2023;7;15;2;6;17.6;0;0;0;0.905
2023;7;15;3;6;17.1;0;0;0;0.83
2023;7;15;4;6;16.4;0;0;0;0.791
2023;7;15;5;6;17.9;0;0;0;0.776
2023;7;15;6;6;19.3;0;0;0;0.786
2023;7;15;7;6;20;0;0;0;0.874
2023;7;15;8;6;21.8;0;0;0;1.014
2023;7;15;9;6;22.7;0;0;0;1.208
2023;7;15;10;6;24.1;0;0;0;1.397
2023;7;15;11;6;24.5;0;0;0;1.525
2023;7;15;12;6;25;0;0;0;1.561
2023;7;15;13;6;25.5;0;0;0;1.555
2023;7;15;14;6;25.5;0;0;0;1.54
2023;7;15;15;6;25.5;0;0;0;1.521
2023;7;15;16;6;25.5;0;0;0;1.504
2023;7;15;17;6;24.6;0;0;0;1.491
2023;7;15;18;6;23.6;0;0;0;1.478
2023;7;15;19;6;22.9;0;0;0;1.452
2023;7;15;20;6;21.7;0;0;0;1.41
2023;7;15;21;6;20.8;0;0;0;1.369
2023;7;15;22;6;18.4;0;0;0;1.357
2023;7;15;23;6;18.1;0;0;0;1.294
2023;7;15;24;6;17.8;0;0;0;1.174
2023;7;16;1;7;18.7;0;0;0;1.014
2023;7;16;2;7;17.3;0;0;0;0.89
2023;7;16;3;7;17.1;0;0;0;0.816
2023;7;16;4;7;17.3;0;0;0;0.782
2023;7;16;5;7;19.2;0;0;0;0.762
2023;7;16;6;7;21;0;0;0;0.769
2023;7;16;7;7;23.5;0;0;0;0.836
2023;7;16;8;7;24.2;0;0;0;0.96
2023;7;16;9;7;25.5;0;0;0;1.142
2023;7;16;10;7;25.8;0;0;0;1.332
2023;7;16;11;7;26.4;0;0;0;1.474
2023;7;16;12;7;27;0;0;0;1.524
2023;7;16;13;7;27.4;0;0;0;1.538
2023;7;16;14;7;27.8;0;0;0;1.539
2023;7;16;15;7;27.9;0;0;0;1.536
2023;7;16;16;7;28.1;0;0;0;1.533
2023;7;16;17;7;26.9;0;0;0;1.536
2023;7;16;18;7;25.7;0;0;0;1.54
2023;7;16;19;7;24.6;0;0;0;1.54
2023;7;16;20;7;23.4;0;0;0;1.527
2023;7;16;21;7;22.5;0;0;0;1.506
2023;7;16;22;7;20.4;0;0;0;1.509
2023;7;16;23;7;20.1;0;0;0;1.435
2023;7;16;24;7;19.7;0;0;0;1.264
2023;7;17;1;1;18.9;0;0;397;1.057
2023;7;17;2;1;19.1;0;0;397;0.92
2023;7;17;3;1;18.9;0;0;397;0.846
2023;7;17;4;1;19.6;0;0;397;0.811
2023;7;17;5;1;21.3;0;0;397;0.8
2023;7;17;6;1;22.9;0;0;397;0.833
2023;7;17;7;1;25.7;0;0;397;1.007
2023;7;17;8;1;26.1;0;0;397;1.274
2023;7;17;9;1;27.6;0;0;397;1.551
2023;7;17;10;1;29.4;0;0;397;1.77
2023;7;17;11;1;30;0;0;397;1.895
2023;7;17;12;1;30.5;0;0;397;1.955
2023;7;17;13;1;30.5;0;0;397;1.965
2023;7;17;14;1;31.1;0;0;397;1.982
2023;7;17;15;1;31.2;0;0;397;1.968
2023;7;17;16;1;30.7;0;0;397;1.978
2023;7;17;17;1;29.5;0;0;397;1.964
2023;7;17;18;1;28.4;0;0;397;1.926
2023;7;17;19;1;25.7;0;0;397;1.849
2023;7;17;20;1;26.3;0;0;397;1.786
2023;7;17;21;1;25.4;0;0;397;1.719
2023;7;17;22;1;23.4;0;0;397;1.685
2023;7;17;23;1;23.1;0;0;397;1.565
2023;7;17;24;1;22.8;0;0;397;1.363
2023;7;18;1;2;20.9;0;0;0;1.143
2023;7;18;2;2;22.1;0;0;0;0.995
2023;7;18;3;2;21.7;0;0;0;0.92
2023;7;18;4;2;20.9;0;0;0;0.879
2023;7;18;5;2;21.5;0;0;0;0.865
2023;7;18;6;2;22.2;0;0;0;0.897
2023;7;18;7;2;21.7;0;0;0;1.056
2023;7;18;8;2;23.5;0;0;0;1.291
2023;7;18;9;2;24.1;0;0;0;1.506
2023;7;18;10;2;22.5;0;0;0;1.682
2023;7;18;11;2;25.4;0;0;0;1.803
2023;7;18;12;2;25.9;0;0;0;1.791
2023;7;18;13;2;27;0;0;0;1.793
2023;7;18;14;2;26.3;0;0;0;1.842
2023;7;18;15;2;26.2;0;0;0;1.861
2023;7;18;16;2;26.8;0;0;0;1.879
2023;7;18;17;2;25.5;0;0;0;1.865
2023;7;18;18;2;24.3;0;0;0;1.811
2023;7;18;19;2;23.6;0;0;0;1.739
2023;7;18;20;2;21.9;0;0;0;1.674
2023;7;18;21;2;20.8;0;0;0;1.598
2023;7;18;22;2;21;0;0;0;1.556
2023;7;18;23;2;20;0;0;0;1.449
2023;7;18;24;2;19;0;0;0;1.269
2023;7;19;1;3;15.8;0;0;398;1.062
2023;7;19;2;3;17.3;0;0;398;0.929
2023;7;19;3;3;16.7;0;0;398;0.853
2023;7;19;4;3;16;0;0;398;0.818
2023;7;19;5;3;17.5;0;0;398;0.81
2023;7;19;6;3;19;0;0;398;0.842
2023;7;19;7;3;20.5;0;0;398;1.015
2023;7;19;8;3;21.4;0;0;398;1.262
2023;7;19;9;3;22.3;0;0;398;1.505
2023;7;19;10;3;23.3;0;0;398;1.686
2023;7;19;11;3;23.5;0;0;398;1.767
2023;7;19;12;3;23.9;0;0;398;1.769
2023;7;19;13;3;25.2;0;0;398;1.763
2023;7;19;14;3;24.2;0;0;398;1.771
2023;7;19;15;3;24.1;0;0;398;1.761
2023;7;19;16;3;24.2;0;0;398;1.745
2023;7;19;17;3;23.2;0;0;398;1.728
2023;7;19;18;3;22.3;0;0;398;1.683
2023;7;19;19;3;21.5;0;0;398;1.642
2023;7;19;20;3;20.4;0;0;398;1.596
2023;7;19;21;3;19.4;0;0;398;1.538
2023;7;19;22;3;17.5;0;0;398;1.522
2023;7;19;23;3;18.1;0;0;398;1.418
2023;7;19;24;3;17.6;0;0;398;1.243
2023;7;20;1;4;15.5;0;0;0;1.046
2023;7;20;2;4;16.8;0;0;0;0.913
2023;7;20;3;4;16.4;0;0;0;0.841
2023;7;20;4;4;14.9;0;0;0;0.806
2023;7;20;5;4;17;0;0;0;0.794
2023;7;20;6;4;18.8;0;0;0;0.826
2023;7;20;7;4;20.8;0;0;0;1.006
2023;7;20;8;4;21.9;0;0;0;1.259
2023;7;20;9;4;23.2;0;0;0;1.5
2023;7;20;10;4;25.7;0;0;0;1.676
2023;7;20;11;4;25.4;0;0;0;1.764
2023;7;20;12;4;25.7;0;0;0;1.782
2023;7;20;13;4;26.7;0;0;0;1.785
2023;7;20;14;4;25.2;0;0;0;1.809
2023;7;20;15;4;24.4;0;0;0;1.82
2023;7;20;16;4;25.5;0;0;0;1.82
2023;7;20;17;4;23;0;0;0;1.804
2023;7;20;18;4;21.8;0;0;0;1.745
2023;7;20;19;4;17.3;0;0;0;1.662
2023;7;20;20;4;19.8;0;0;0;1.564
2023;7;20;21;4;19;0;0;0;1.495
2023;7;20;22;4;17.1;0;0;0;1.464
2023;7;20;23;4;17.6;0;0;0;1.364
2023;7;20;24;4;17;0;0;0;1.197
2023;7;21;1;5;15.9;0;0;384;1.02
2023;7;21;2;5;16.1;0;0;384;0.891
2023;7;21;3;5;15.7;0;0;384;0.825
2023;7;21;4;5;14.8;0;0;384;0.793
2023;7;21;5;5;15.8;0;0;384;0.786
2023;7;21;6;5;16.7;0;0;384;0.82
2023;7;21;7;5;16.2;0;0;384;0.984
2023;7;21;8;5;18.7;0;0;384;1.212
2023;7;21;9;5;19.7;0;0;384;1.41
2023;7;21;10;5;20.5;0;0;384;1.542
2023;7;21;11;5;21.3;0;0;384;1.609
2023;7;21;12;5;22.1;0;0;384;1.569
2023;7;21;13;5;23.1;0;0;384;1.637
2023;7;21;14;5;23.1;0;0;384;1.659
2023;7;21;15;5;23.3;0;0;384;1.662
2023;7;21;16;5;22.9;0;0;384;1.651
2023;7;21;17;5;22;0;0;384;1.629
2023;7;21;18;5;21.1;0;0;384;1.597
2023;7;21;19;5;21.2;0;0;384;1.549
2023;7;21;20;5;19.5;0;0;384;1.489
2023;7;21;21;5;18.7;0;0;384;1.425
2023;7;21;22;5;17.4;0;0;384;1.403
2023;7;21;23;5;18.1;0;0;384;1.318
2023;7;21;24;5;17.7;0;0;384;1.177
2023;7;22;1;6;15.7;0;0;0;1.017
2023;7;22;2;6;17.1;0;0;0;0.891
2023;7;22;3;6;16.8;0;0;0;0.82
2023;7;22;4;6;14.9;0;0;0;0.785
2023;7;22;5;6;15.8;0;0;0;0.774
2023;7;22;6;6;16.6;0;0;0;0.778
2023;7;22;7;6;16.6;0;0;0;0.856
2023;7;22;8;6;17.9;0;0;0;0.987
2023;7;22;9;6;18.4;0;0;0;1.162
2023;7;22;10;6;15.8;0;0;0;1.317
2023;7;22;11;6;18.4;0;0;0;1.413
2023;7;22;12;6;18.8;0;0;0;1.445
2023;7;22;13;6;15.6;0;0;0;1.446
2023;7;22;14;6;19.5;0;0;0;1.443
2023;7;22;15;6;19.9;0;0;0;1.434
2023;7;22;16;6;15.6;0;0;0;1.407
2023;7;22;17;6;15.9;0;0;0;1.385
2023;7;22;18;6;16.3;0;0;0;1.369
2023;7;22;19;6;16.1;0;0;0;1.355
2023;7;22;20;6;16.4;0;0;0;1.339
2023;7;22;21;6;16.2;0;0;0;1.317
2023;7;22;22;6;16.1;0;0;0;1.299
2023;7;22;23;6;15;0;0;0;1.216
2023;7;22;24;6;14.9;0;0;0;1.095
2023;7;23;1;7;15.7;0;0;0;0.958
2023;7;23;2;7;14.7;0;0;0;0.85
2023;7;23;3;7;14.6;0;0;0;0.787
2023;7;23;4;7;14.7;0;0;0;0.754
2023;7;23;5;7;15.9;0;0;0;0.742
2023;7;23;6;7;17;0;0;0;0.743
2023;7;23;7;7;17.8;0;0;0;0.809
2023;7;23;8;7;19.2;0;0;0;0.921
2023;7;23;9;7;20.3;0;0;0;1.083
2023;7;23;10;7;21.6;0;0;0;1.263
2023;7;23;11;7;21.9;0;0;0;1.397
2023;7;23;12;7;22.5;0;0;0;1.446
2023;7;23;13;7;23.1;0;0;0;1.452
2023;7;23;14;7;23.4;0;0;0;1.443
2023;7;23;15;7;23.7;0;0;0;1.439
2023;7;23;16;7;23.4;0;0;0;1.422
2023;7;23;17;7;22.4;0;0;0;1.417
2023;7;23;18;7;21.4;0;0;0;1.422
2023;7;23;19;7;19.8;0;0;0;1.419
2023;7;23;20;7;19.6;0;0;0;1.404
2023;7;23;21;7;18.8;0;0;0;1.393
2023;7;23;22;7;17.6;0;0;0;1.414
2023;7;23;23;7;17.3;0;0;0;1.333
2023;7;23;24;7;17.1;0;0;0;1.173
2023;7;24;1;1;16.2;0;0;397;0.99
2023;7;24;2;1;16.6;0;0;397;0.857
2023;7;24;3;1;16.3;0;0;397;0.791
2023;7;24;4;1;15.6;0;0;397;0.758
2023;7;24;5;1;17.3;0;0;397;0.753
2023;7;24;6;1;18.9;0;0;397;0.788
2023;7;24;7;1;20.7;0;0;397;0.965
2023;7;24;8;1;22;0;0;397;1.208
2023;7;24;9;1;23.5;0;0;397;1.431
2023;7;24;10;1;25.3;0;0;397;1.602
2023;7;24;11;1;25.9;0;0;397;1.699
2023;7;24;12;1;26.6;0;0;397;1.728
2023;7;24;13;1;27.8;0;0;397;1.742
2023;7;24;14;1;27.2;0;0;397;1.771
2023;7;24;15;1;27.3;0;0;397;1.781
2023;7;24;16;1;27.3;0;0;397;1.772
2023;7;24;17;1;26.3;0;0;397;1.754
2023;7;24;18;1;25.2;0;0;397;1.709
2023;7;24;19;1;24;0;0;397;1.657
2023;7;24;20;1;23.3;0;0;397;1.605
2023;7;24;21;1;22.4;0;0;397;1.551
2023;7;24;22;1;22.6;0;0;397;1.532
2023;7;24;23;1;21.1;0;0;397;1.407
2023;7;24;24;1;20.6;0;0;397;1.226
2023;7;25;1;2;20.3;0;0;0;1.036
2023;7;25;2;2;19.7;0;0;0;0.906
2023;7;25;3;2;19.2;0;0;0;0.842
2023;7;25;4;2;18.1;0;0;0;0.809
2023;7;25;5;2;19.7;0;0;0;0.799
2023;7;25;6;2;21.3;0;0;0;0.831
2023;7;25;7;2;22.8;0;0;0;0.995
2023;7;25;8;2;24.5;0;0;0;1.242
2023;7;25;9;2;26.1;0;0;0;1.494
2023;7;25;10;2;28.1;0;0;0;1.687
2023;7;25;11;2;28.8;0;0;0;1.802
2023;7;25;12;2;29.4;0;0;0;1.835
2023;7;25;13;2;29;0;0;0;1.862
2023;7;25;14;2;29.5;0;0;0;1.91
2023;7;25;15;2;28.9;0;0;0;1.916
2023;7;25;16;2;28.3;0;0;0;1.907
2023;7;25;17;2;26.7;0;0;0;1.908
2023;7;25;18;2;25.7;0;0;0;1.859
2023;7;25;19;2;26.6;0;0;0;1.806
2023;7;25;20;2;24;0;0;0;1.758
2023;7;25;21;2;23.3;0;0;0;1.689
2023;7;25;22;2;24.5;0;0;0;1.664
2023;7;25;23;2;22.2;0;0;0;1.539
2023;7;25;24;2;21.7;0;0;0;1.347
2023;7;26;1;3;23.4;0;0;411;1.132
2023;7;26;2;3;21.1;0;0;411;0.985
2023;7;26;3;3;20.9;0;0;411;0.91
2023;7;26;4;3;21.7;0;0;411;0.872
2023;7;26;5;3;21.5;0;0;411;0.855
2023;7;26;6;3;22.3;0;0;411;0.879
2023;7;26;7;3;22.7;0;0;411;1.05
2023;7;26;8;3;23.6;0;0;411;1.308
2023;7;26;9;3;24.2;0;0;411;1.559
2023;7;26;10;3;23.6;0;0;411;1.732
2023;7;26;11;3;23.9;0;0;411;1.817
2023;7;26;12;3;24.2;0;0;411;1.832
2023;7;26;13;3;23.1;0;0;411;1.777
2023;7;26;14;3;24.3;0;0;411;1.725
2023;7;26;15;3;24.2;0;0;411;1.712
2023;7;26;16;3;25.3;0;0;411;1.79
2023;7;26;17;3;23.7;0;0;411;1.788
2023;7;26;18;3;22.2;0;0;411;1.77
2023;7;26;19;3;23.1;0;0;411;1.634
2023;7;26;20;3;19.9;0;0;411;1.565
2023;7;26;21;3;19.1;0;0;411;1.578
2023;7;26;22;3;20;0;0;411;1.59
2023;7;26;23;3;19.7;0;0;411;1.414
2023;7;26;24;3;19.3;0;0;411;1.232
2023;7;27;1;4;18.8;0;0;0;1.047
2023;7;27;2;4;18.8;0;0;0;0.923
2023;7;27;3;4;18.6;0;0;0;0.856
2023;7;27;4;4;18.7;0;0;0;0.827
2023;7;27;5;4;19;0;0;0;0.821
2023;7;27;6;4;19.3;0;0;0;0.85
2023;7;27;7;4;19;0;0;0;1.017
2023;7;27;8;4;19.9;0;0;0;1.249
2023;7;27;9;4;20.2;0;0;0;1.462
2023;7;27;10;4;20.2;0;0;0;1.62
2023;7;27;11;4;20.9;0;0;0;1.696
2023;7;27;12;4;21.3;0;0;0;1.698
2023;7;27;13;4;21.2;0;0;0;1.694
2023;7;27;14;4;21.2;0;0;0;1.717
2023;7;27;15;4;20.8;0;0;0;1.692
2023;7;27;16;4;19.5;0;0;0;1.657
2023;7;27;17;4;19.5;0;0;0;1.619
2023;7;27;18;4;18.8;0;0;0;1.569
2023;7;27;19;4;15.2;0;0;0;1.528
2023;7;27;20;4;17.4;0;0;0;1.507
2023;7;27;21;4;16.8;0;0;0;1.474
2023;7;27;22;4;15.2;0;0;0;1.443
2023;7;27;23;4;15;0;0;0;1.318
2023;7;27;24;4;14.9;0;0;0;1.155
2023;7;28;1;5;15;0;0;399;0.978
2023;7;28;2;5;14.5;0;0;399;0.862
2023;7;28;3;5;14.2;0;0;399;0.802
2023;7;28;4;5;14.6;0;0;399;0.772
2023;7;28;5;5;14.7;0;0;399;0.768
2023;7;28;6;5;15.5;0;0;399;0.802
2023;7;28;7;5;15.4;0;0;399;0.967
2023;7;28;8;5;17.5;0;0;399;1.19
2023;7;28;9;5;18.7;0;0;399;1.389
2023;7;28;10;5;20.4;0;0;399;1.523
2023;7;28;11;5;19.9;0;0;399;1.6
2023;7;28;12;5;20.9;0;0;399;1.615
2023;7;28;13;5;22.7;0;0;399;1.608
2023;7;28;14;5;22.2;0;0;399;1.626
2023;7;28;15;5;22.6;0;0;399;1.623
2023;7;28;16;5;22.6;0;0;399;1.611
2023;7;28;17;5;21.9;0;0;399;1.585
2023;7;28;18;5;20.8;0;0;399;1.552
2023;7;28;19;5;20.7;0;0;399;1.509
2023;7;28;20;5;19;0;0;399;1.457
2023;7;28;21;5;18.3;0;0;399;1.397
2023;7;28;22;5;18;0;0;399;1.382
2023;7;28;23;5;18.5;0;0;399;1.303
2023;7;28;24;5;18.1;0;0;399;1.166
2023;7;29;1;6;18.4;0;0;0;0.997
2023;7;29;2;6;17.4;0;0;0;0.875
2023;7;29;3;6;17.2;0;0;0;0.802
2023;7;29;4;6;17.6;0;0;0;0.767
2023;7;29;5;6;18;0;0;0;0.759
2023;7;29;6;6;18.9;0;0;0;0.763
2023;7;29;7;6;19.6;0;0;0;0.847
2023;7;29;8;6;20.9;0;0;0;0.991
2023;7;29;9;6;22;0;0;0;1.181
2023;7;29;10;6;22.4;0;0;0;1.365
2023;7;29;11;6;23.2;0;0;0;1.486
2023;7;29;12;6;23.9;0;0;0;1.519
2023;7;29;13;6;24.9;0;0;0;1.523
2023;7;29;14;6;24.9;0;0;0;1.523
2023;7;29;15;6;25.1;0;0;0;1.516
2023;7;29;16;6;24.9;0;0;0;1.503
2023;7;29;17;6;24;0;0;0;1.482
2023;7;29;18;6;23.1;0;0;0;1.451
2023;7;29;19;6;22.4;0;0;0;1.431
2023;7;29;20;6;21.2;0;0;0;1.396
2023;7;29;21;6;20.3;0;0;0;1.359
2023;7;29;22;6;19.9;0;0;0;1.364
2023;7;29;23;6;19.2;0;0;0;1.278
2023;7;29;24;6;18.6;0;0;0;1.152
2023;7;30;1;7;17.9;0;0;0;0.994
2023;7;30;2;7;17.5;0;0;0;0.874
2023;7;30;3;7;17;0;0;0;0.804
2023;7;30;4;7;15.6;0;0;0;0.767
2023;7;30;5;7;17.4;0;0;0;0.754
2023;7;30;6;7;19.1;0;0;0;0.753
2023;7;30;7;7;21.4;0;0;0;0.824
2023;7;30;8;7;21.8;0;0;0;0.949
2023;7;30;9;7;22.6;0;0;0;1.13
2023;7;30;10;7;23.7;0;0;0;1.321
2023;7;30;11;7;23.9;0;0;0;1.456
2023;7;30;12;7;24.1;0;0;0;1.494
2023;7;30;13;7;24.7;0;0;0;1.482
2023;7;30;14;7;24.1;0;0;0;1.471
2023;7;30;15;7;24;0;0;0;1.484
2023;7;30;16;7;23.9;0;0;0;1.475
2023;7;30;17;7;23;0;0;0;1.467
2023;7;30;18;7;22;0;0;0;1.459
2023;7;30;19;7;20.6;0;0;0;1.454
2023;7;30;20;7;20.6;0;0;0;1.452
2023;7;30;21;7;20.1;0;0;0;1.445
2023;7;30;22;7;19.1;0;0;0;1.461
2023;7;30;23;7;18.9;0;0;0;1.352
2023;7;30;24;7;18.7;0;0;0;1.187
2023;7;31;1;1;18.2;0;0;402;1.009
2023;7;31;2;1;18.4;0;0;402;0.883
2023;7;31;3;1;18.3;0;0;402;0.812
2023;7;31;4;1;17.3;0;0;402;0.777
2023;7;31;5;1;18.8;0;0;402;0.775
2023;7;31;6;1;19.5;0;0;402;0.802
2023;7;31;7;1;18.7;0;0;402;0.964
2023;7;31;8;1;21.1;0;0;402;1.2
2023;7;31;9;1;22;0;0;402;1.41
2023;7;31;10;1;21.6;0;0;402;1.557
2023;7;31;11;1;22.3;0;0;402;1.626
2023;7;31;12;1;23;0;0;402;1.65
2023;7;31;13;1;23.4;0;0;402;1.652
2023;7;31;14;1;23.5;0;0;402;1.676
2023;7;31;15;1;23.4;0;0;402;1.698
2023;7;31;16;1;23.1;0;0;402;1.675
2023;7;31;17;1;22.2;0;0;402;1.63
2023;7;31;18;1;21.3;0;0;402;1.594
2023;7;31;19;1;20.8;0;0;402;1.562
2023;7;31;20;1;19.9;0;0;402;1.531
2023;7;31;21;1;19.4;0;0;402;1.498
2023;7;31;22;1;19.5;0;0;402;1.5
2023;7;31;23;1;19.1;0;0;402;1.372
2023;7;31;24;1;18.7;0;0;402;1.188
2023;8;1;1;2;17.8;0;0;0;0.929
2023;8;1;2;2;18;0;0;0;0.812
2023;8;1;3;2;17.7;0;0;0;0.75
2023;8;1;4;2;16.6;0;0;0;0.72
2023;8;1;5;2;18.5;0;0;0;0.718
2023;8;1;6;2;19.7;0;0;0;0.745
2023;8;1;7;2;20.3;0;0;0;0.901
2023;8;1;8;2;22.1;0;0;0;1.125
2023;8;1;9;2;23.3;0;0;0;1.347
2023;8;1;10;2;24.8;0;0;0;1.513
2023;8;1;11;2;24.9;0;0;0;1.592
2023;8;1;12;2;25.6;0;0;0;1.605
2023;8;1;13;2;25.5;0;0;0;1.625
2023;8;1;14;2;26.3;0;0;0;1.624
2023;8;1;15;2;26.3;0;0;0;1.649
2023;8;1;16;2;26.5;0;0;0;1.631
2023;8;1;17;2;25.2;0;0;0;1.63
2023;8;1;18;2;24;0;0;0;1.588
2023;8;1;19;2;22.4;0;0;0;1.543
2023;8;1;20;2;21.9;0;0;0;1.484
2023;8;1;21;2;21.1;0;0;0;1.436
2023;8;1;22;2;20.5;0;0;0;1.43
2023;8;1;23;2;19.9;0;0;0;1.307
2023;8;1;24;2;19.3;0;0;0;1.142
2023;8;2;1;3;17.6;0;0;424;0.958
2023;8;2;2;3;18.4;0;0;424;0.833
2023;8;2;3;3;18;0;0;424;0.772
2023;8;2;4;3;16.8;0;0;424;0.749
2023;8;2;5;3;18.5;0;0;424;0.733
2023;8;2;6;3;20.2;0;0;424;0.754
2023;8;2;7;3;21.9;0;0;424;0.902
2023;8;2;8;3;23.3;0;0;424;1.126
2023;8;2;9;3;24.7;0;0;424;1.348
2023;8;2;10;3;26.4;0;0;424;1.534
2023;8;2;11;3;26.5;0;0;424;1.634
2023;8;2;12;3;26.8;0;0;424;1.665
2023;8;2;13;3;27.7;0;0;424;1.671
2023;8;2;14;3;26.1;0;0;424;1.697
2023;8;2;15;3;25.2;0;0;424;1.705
2023;8;2;16;3;22;0;0;424;1.696
2023;8;2;17;3;23.3;0;0;424;1.665
2023;8;2;18;3;22.3;0;0;424;1.591
2023;8;2;19;3;19.5;0;0;424;1.496
2023;8;2;20;3;20.7;0;0;424;1.443
2023;8;2;21;3;20.1;0;0;424;1.423
2023;8;2;22;3;18.2;0;0;424;1.397
2023;8;2;23;3;18;0;0;424;1.261
2023;8;2;24;3;17.8;0;0;424;1.098
2023;8;3;1;4;17.8;0;0;0;0.929
2023;8;3;2;4;17.5;0;0;0;0.819
2023;8;3;3;4;17.4;0;0;0;0.759
2023;8;3;4;4;18.4;0;0;0;0.736
2023;8;3;5;4;18.1;0;0;0;0.734
2023;8;3;6;4;18.9;0;0;0;0.759
2023;8;3;7;4;19.5;0;0;0;0.905
2023;8;3;8;4;21.2;0;0;0;1.122
